ArrestID,CaseID,AccusedID,ArrestDate,ArrestType,ArrestingOfficerID
12201,22708,12701,2025-10-19,Arrested,58
12202,30275,56842,2026-01-22,Arrested,1463
12203,34890,26975,2024-06-10,Arrested,224
12204,43047,38973,2024-12-12,Arrested,431
12205,36904,56588,2026-02-28,Arrested,1445
12206,9184,56250,2026-02-17,Arrested,1409
12207,49763,60425,2024-11-13,Arrested,1904
12208,30386,29764,2025-01-20,Arrested,263
12209,38091,31680,2023-07-17,Arrested,288
12210,49144,46314,2023-09-30,Surrender,706
12211,40564,59427,2024-04-13,Arrested,1765
12212,22871,13163,2023-05-15,Arrested,64
12213,24608,6856,2026-04-02,Arrested,28
12214,47202,41508,2023-05-19,Arrested,518
12215,9860,43202,2024-06-24,Arrested,586
12216,47688,47150,2025-12-23,Arrested,744
12217,13830,48714,2025-09-23,Arrested,819
12218,44004,2468,2023-04-18,Arrested,14
12219,42091,46171,2023-08-20,Arrested,704
12220,33145,20356,2026-02-06,Arrested,97
12221,41747,54497,2024-02-27,Arrested,1224
12222,42989,25081,2023-12-29,Arrested,171
12223,20793,34926,2025-02-25,Arrested,339
12224,45494,52145,2023-08-29,Arrested,1040
12225,8977,2605,2024-09-05,Surrender,10
12226,32804,7463,2023-04-21,Arrested,34
12227,34032,51012,2024-12-17,Arrested,964
12228,45360,16333,2025-02-04,Arrested,79
12229,49822,57049,2023-04-04,Arrested,1495
12230,20697,23324,2025-11-09,Arrested,119
12231,42887,60241,2023-09-04,Arrested,1881
12232,38847,7514,2023-04-12,Arrested,33
12233,9697,53003,2025-08-21,Surrender,1091
12234,47395,60224,2024-03-26,Arrested,1876
12235,7663,47224,2024-12-08,Arrested,751
12236,31825,52312,2025-03-12,Arrested,1045
12237,24960,52254,2023-05-30,Arrested,1045
12238,8085,41517,2024-01-14,Arrested,515
12239,10845,25921,2025-12-01,Arrested,203
12240,46279,40586,2026-03-06,Arrested,483
12241,15715,51805,2023-04-08,Arrested,1020
12242,23448,25202,2025-03-24,Arrested,173
12243,4088,39283,2025-02-01,Arrested,445
12244,32244,905,2024-08-02,Arrested,3
12245,22422,55581,2026-02-10,Arrested,1341
12246,18244,17558,2023-08-12,Arrested,88
12247,29418,26553,2025-11-09,Arrested,213
12248,47418,55326,2023-12-20,Surrender,1321
12249,16737,23953,2025-06-17,Surrender,120
12250,43022,6908,2026-06-16,Arrested,25
12251,28988,27686,2025-07-25,Arrested,232
12252,19285,46331,2025-02-20,Arrested,708
12253,30287,49527,2024-07-13,Arrested,862
12254,18226,25939,2025-06-02,Arrested,204
12255,8442,6485,2025-08-21,Arrested,32
12256,2797,12890,2026-03-29,Arrested,63
12257,30997,60081,2024-06-09,Arrested,1855
12258,32279,39705,2023-08-16,Arrested,455
12259,33584,27701,2025-12-14,Arrested,227
12260,49614,31025,2025-04-07,Surrender,277
12261,12647,20173,2025-06-27,Arrested,99
12262,7592,51720,2024-10-23,Surrender,1012
12263,13897,4865,2025-10-25,Arrested,17
12264,41057,27422,2023-04-09,Arrested,227
12265,27665,18066,2023-07-20,Arrested,94
12266,16422,11789,2025-04-17,Surrender,52
12267,7739,41322,2023-05-22,Arrested,513
12268,27197,60862,2026-01-13,Arrested,1971
12269,17088,4086,2023-06-08,Arrested,18
12270,39205,59544,2025-03-31,Arrested,1781
12271,41152,56958,2023-07-02,Surrender,1479
12272,35959,22504,2026-01-07,Arrested,105
12273,14422,8919,2023-06-13,Arrested,41
12274,47841,30914,2024-04-19,Arrested,277
12275,12192,3406,2026-06-30,Arrested,9
12276,49624,34530,2026-02-05,Arrested,334
12277,46147,42890,2025-03-26,Arrested,569
12278,19362,34471,2025-03-04,Arrested,329
12279,16414,23615,2026-03-16,Arrested,118
12280,12295,8745,2026-01-22,Arrested,40
12281,32041,5957,2024-01-14,Arrested,25
12282,13770,60583,2024-10-12,Arrested,1935
12283,13535,20491,2026-01-18,Arrested,99
12284,26149,21891,2026-01-14,Arrested,105
12285,39154,33943,2025-02-10,Arrested,322
12286,20324,16467,2023-05-20,Arrested,84
12287,49804,38531,2024-09-27,Arrested,424
12288,17058,26524,2025-04-06,Arrested,215
12289,22005,22370,2023-05-19,Arrested,107
12290,12139,19238,2023-03-02,Arrested,90
12291,17129,29862,2026-01-02,Arrested,263
12292,1649,46944,2025-01-02,Arrested,734
12293,36744,41823,2023-09-20,Arrested,532
12294,4774,49440,2024-09-30,Surrender,866
12295,34278,59253,2024-01-17,Arrested,1754
12296,210,1038,2025-01-09,Arrested,7
12297,45214,43869,2026-04-07,Arrested,605
12298,3101,7953,2025-12-14,Arrested,35
12299,5180,56319,2026-03-17,Arrested,1416
12300,24357,57638,2023-03-21,Arrested,1562
12301,25398,5262,2026-02-10,Arrested,20
12302,20984,11226,2025-07-13,Arrested,53
12303,43479,30233,2024-03-05,Arrested,270
12304,594,10740,2024-07-31,Arrested,54
12305,5197,44052,2023-07-16,Arrested,615
12306,46828,58930,2023-04-06,Arrested,1715
12307,39936,16235,2025-04-25,Arrested,80
12308,32127,33364,2023-10-15,Arrested,316
12309,44770,15480,2024-12-26,Arrested,76
12310,15075,42635,2024-10-11,Arrested,563
12311,41923,55860,2025-11-14,Arrested,1368
12312,22581,55273,2025-03-02,Arrested,1312
12313,11251,55260,2025-03-31,Arrested,1311
12314,42465,26051,2026-03-25,Arrested,202
12315,21750,26392,2024-04-20,Arrested,210
12316,26365,56819,2026-06-25,Arrested,1465
12317,3210,39035,2024-02-18,Arrested,437
12318,30349,5010,2025-08-09,Arrested,21
12319,21481,59302,2026-02-11,Arrested,1755
12320,41310,23162,2025-01-07,Arrested,113
12321,31835,51332,2024-02-04,Arrested,984
12322,13551,9629,2025-12-02,Arrested,41
12323,15251,13302,2023-09-15,Surrender,59
12324,10441,6133,2024-12-13,Arrested,28
12325,27655,60513,2025-04-26,Arrested,1918
12326,49997,59517,2025-05-14,Arrested,1778
12327,4755,52698,2026-06-30,Arrested,1074
12328,2320,31476,2025-11-16,Arrested,288
12329,41552,50990,2023-09-17,Arrested,961
12330,7757,21736,2026-01-31,Surrender,105
12331,36829,8823,2026-06-30,Surrender,36
12332,20696,20242,2025-07-31,Arrested,97
12333,38888,37289,2025-12-17,Arrested,380
12334,2924,8393,2026-04-21,Surrender,38
12335,18354,4473,2024-07-18,Arrested,18
12336,5127,34338,2025-01-23,Arrested,336
12337,22513,14497,2026-06-30,Arrested,67
12338,4512,28586,2024-11-08,Arrested,243
12339,22696,26165,2024-03-02,Surrender,208
12340,11919,30589,2026-03-30,Arrested,270
12341,14360,31926,2024-02-27,Arrested,294
12342,40091,40836,2026-04-13,Arrested,491
12343,18163,16450,2023-05-18,Arrested,83
12344,26216,54036,2024-04-01,Arrested,1181
12345,39369,24734,2023-08-08,Arrested,155
12346,22737,9332,2024-04-09,Arrested,44
12347,38896,57007,2025-09-01,Arrested,1486
12348,33852,57586,2024-07-22,Arrested,1558
12349,33564,27399,2023-07-17,Arrested,229
12350,2221,43392,2024-08-11,Arrested,593
12351,13934,22461,2025-03-31,Arrested,106
12352,4498,4735,2025-06-14,Arrested,19
12353,31873,26753,2024-10-04,Arrested,210
12354,49889,6075,2023-02-01,Arrested,31
12355,39050,5544,2024-04-24,Surrender,22
12356,32257,57003,2026-02-25,Surrender,1485
12357,24524,61011,2023-04-10,Arrested,1989
12358,40313,4631,2024-09-07,Arrested,17
12359,23308,41228,2025-06-03,Surrender,507
12360,48758,14014,2024-09-10,Arrested,67
12361,9455,12920,2026-06-21,Arrested,60
12362,43411,48849,2024-07-31,Arrested,831
12363,17372,17687,2024-12-05,Arrested,88
12364,24155,41128,2023-08-24,Surrender,508
12365,6405,14424,2026-03-25,Surrender,68
12366,36315,39586,2024-02-07,Arrested,453
12367,47987,20442,2025-02-26,Arrested,104
12368,12108,59760,2024-01-27,Arrested,1813
12369,3450,16688,2024-09-11,Arrested,81
12370,46048,52730,2025-05-27,Arrested,1075
12371,30234,4190,2023-05-22,Arrested,21
12372,384,54273,2024-03-15,Arrested,1199
12373,24557,57921,2023-07-19,Arrested,1595
12374,2914,59258,2024-07-01,Arrested,1750
12375,46891,9155,2023-10-20,Arrested,48
12376,8498,32890,2024-12-22,Arrested,305
12377,26677,32661,2026-02-10,Arrested,300
12378,29985,3182,2025-10-23,Arrested,14
12379,15382,57208,2023-05-29,Arrested,1512
12380,39790,36284,2024-06-17,Surrender,368
12381,10506,25304,2025-09-10,Arrested,182
12382,11979,21027,2023-12-23,Arrested,112
12383,44736,36072,2026-03-26,Surrender,360
12384,35470,18903,2025-11-30,Arrested,94
12385,40272,26709,2024-02-06,Arrested,215
12386,22683,838,2024-04-16,Arrested,7
12387,37027,22829,2023-05-04,Arrested,120
12388,42570,37303,2025-11-25,Arrested,377
12389,40396,18943,2025-12-05,Surrender,96
12390,26281,34271,2024-01-07,Arrested,331
12391,5341,49837,2024-07-02,Arrested,883
12392,40863,21613,2024-09-20,Arrested,111
12393,14358,14127,2025-08-19,Arrested,71
12394,23216,28638,2024-12-16,Arrested,242
12395,21539,11231,2025-04-07,Arrested,51
12396,11018,12925,2026-06-30,Arrested,60
12397,19413,4479,2024-04-24,Arrested,24
12398,40356,32491,2024-05-28,Arrested,301
12399,41675,34403,2024-03-30,Arrested,335
12400,37128,30988,2025-05-29,Surrender,273
12401,21992,52070,2025-09-09,Surrender,1032
12402,28343,46157,2023-12-03,Arrested,699
12403,42144,16951,2024-06-24,Arrested,83
12404,29561,10937,2024-07-17,Arrested,56
12405,49613,1760,2026-06-30,Surrender,2
12406,30711,23094,2024-11-01,Surrender,119
12407,47042,11422,2025-10-09,Arrested,55
12408,2510,54347,2023-05-24,Arrested,1212
12409,37378,55638,2024-04-22,Surrender,1343
12410,32739,30467,2025-05-21,Arrested,269
12411,4182,41656,2025-10-31,Arrested,521
12412,39084,2436,2023-10-13,Arrested,13
12413,366,24640,2025-12-10,Arrested,149
12414,358,34222,2023-07-04,Arrested,334
12415,40659,21220,2023-03-24,Arrested,112
12416,24061,7091,2024-07-18,Arrested,30
12417,35157,47832,2025-09-09,Arrested,782
12418,1584,29246,2026-02-26,Arrested,252
12419,40557,43756,2024-09-30,Surrender,607
12420,40518,2834,2025-02-06,Arrested,13
12421,20729,9320,2024-06-16,Arrested,45
12422,4557,41311,2025-10-04,Arrested,508
12423,37751,28433,2026-05-05,Arrested,233
12424,38550,29363,2025-12-13,Surrender,251
12425,12286,55130,2024-08-27,Arrested,1299
12426,23035,3128,2025-12-31,Surrender,10
12427,27826,32772,2024-08-18,Arrested,300
12428,31204,36599,2023-02-02,Arrested,371
12429,25249,4155,2024-03-15,Arrested,24
12430,3200,24222,2026-06-30,Surrender,126
12431,546,7933,2025-09-01,Arrested,34
12432,29791,31552,2025-03-01,Arrested,287
12433,18410,52642,2024-11-18,Arrested,1072
12434,29712,56268,2023-05-20,Arrested,1409
12435,45248,18220,2023-03-03,Arrested,93
12436,7231,1116,2025-10-02,Arrested,3
12437,46965,9506,2025-01-24,Arrested,44
12438,3948,34806,2024-06-02,Arrested,340
12439,26629,39889,2025-06-19,Arrested,459
12440,762,10405,2026-04-17,Arrested,45
12441,23654,54281,2023-02-19,Surrender,1204
12442,17692,31258,2023-12-26,Arrested,285
12443,9755,21015,2024-02-12,Arrested,110
12444,6419,45676,2023-09-15,Arrested,684
12445,8365,31912,2024-12-31,Arrested,295
12446,35038,49456,2024-07-13,Arrested,865
12447,24015,42724,2026-06-09,Arrested,565
12448,34017,15082,2023-06-26,Arrested,76
12449,35007,2794,2024-03-08,Surrender,15
12450,47210,21266,2024-01-29,Arrested,106
12451,33727,35202,2023-09-14,Arrested,349
12452,4905,56951,2023-07-05,Arrested,1479
12453,44387,4665,2024-12-03,Surrender,17
12454,27408,55064,2023-09-02,Arrested,1285
12455,2551,6431,2025-02-02,Arrested,25
12456,48629,1025,2025-01-13,Arrested,1
12457,31942,25181,2023-08-25,Arrested,171
12458,26759,58582,2023-06-01,Arrested,1674
12459,25814,30649,2023-04-22,Arrested,266
12460,13215,55790,2025-12-31,Surrender,1360
12461,1858,31036,2026-06-30,Arrested,277
12462,20410,41807,2023-07-23,Arrested,531
12463,19475,31932,2024-04-15,Arrested,293
12464,473,10738,2024-12-15,Arrested,55
12465,49636,3316,2025-02-23,Surrender,13
12466,12110,49905,2026-06-30,Arrested,885
12467,12130,60114,2024-07-02,Arrested,1864
12468,8946,1962,2025-11-16,Surrender,5
12469,5861,31799,2023-04-20,Arrested,293
12470,39866,25079,2023-09-27,Arrested,172
12471,26607,47073,2023-11-10,Arrested,747
12472,4843,7195,2024-01-11,Arrested,30
12473,9688,4827,2025-04-30,Surrender,24
12474,22508,30858,2024-05-18,Arrested,276
12475,6493,29142,2024-05-21,Arrested,250
12476,46300,53745,2026-06-30,Arrested,1153
12477,39321,20665,2024-03-16,Arrested,104
12478,28482,51082,2023-03-18,Arrested,962
12479,36250,19984,2024-05-15,Arrested,99
12480,47001,19394,2023-11-03,Surrender,92
12481,15856,20207,2025-04-28,Arrested,97
12482,48645,55476,2024-05-06,Arrested,1335
12483,37660,7838,2025-01-16,Arrested,36
12484,388,12549,2025-11-30,Arrested,58
12485,39459,40197,2024-09-03,Arrested,465
12486,45323,3532,2026-06-30,Arrested,13
12487,38370,45981,2025-06-26,Arrested,690
12488,18962,22363,2023-04-25,Arrested,112
12489,26600,53370,2026-03-02,Arrested,1120
12490,16649,19400,2024-11-24,Arrested,95
12491,42428,9472,2024-10-06,Arrested,48
12492,1421,16679,2024-03-27,Arrested,84
12493,23600,14207,2025-07-16,Surrender,66
12494,35354,20368,2025-06-17,Arrested,103
12495,36461,15425,2024-07-15,Arrested,79
12496,17479,1623,2026-05-10,Arrested,6
12497,33562,41928,2023-05-03,Arrested,529
12498,20696,20241,2025-08-03,Arrested,103
12499,22555,27288,2025-09-08,Arrested,224
12500,2627,15542,2025-09-05,Arrested,76
12501,33157,32768,2023-10-03,Arrested,300
12502,44840,34055,2025-08-26,Arrested,327
12503,5655,7172,2026-06-29,Arrested,32
12504,8019,27265,2024-09-05,Arrested,221
12505,2189,49035,2024-07-31,Arrested,840
12506,7916,21008,2023-06-05,Arrested,112
12507,39491,16593,2023-12-12,Arrested,88
12508,8223,22120,2026-05-31,Arrested,110
12509,24536,8723,2025-01-16,Arrested,38
12510,12642,53852,2024-08-25,Arrested,1166
12511,21077,56664,2023-04-12,Arrested,1454
12512,32100,48309,2026-06-13,Arrested,802
12513,42209,22023,2025-10-15,Arrested,105
12514,9475,31700,2024-02-02,Surrender,281
12515,13312,37744,2025-02-06,Arrested,399
12516,8509,2570,2024-02-17,Arrested,15
12517,49193,33125,2025-07-29,Arrested,312
12518,41580,34779,2023-07-10,Arrested,342
12519,20494,24361,2025-06-16,Arrested,131
12520,5543,53256,2024-09-26,Arrested,1116
12521,18167,14635,2025-11-05,Arrested,69
12522,31243,10128,2024-01-09,Arrested,44
12523,7767,693,2024-05-02,Arrested,8
12524,37565,2423,2023-11-17,Arrested,14
12525,24157,40862,2025-02-22,Arrested,491
12526,23412,32342,2023-05-18,Surrender,297
12527,15223,32804,2023-10-30,Arrested,307
12528,22375,41910,2026-06-15,Arrested,536
12529,18793,38230,2024-10-15,Arrested,416
12530,31064,23097,2024-02-01,Surrender,113
12531,20797,14185,2025-06-17,Arrested,67
12532,38070,30612,2024-12-04,Surrender,266
12533,33118,19305,2024-12-03,Arrested,96
12534,33901,48138,2025-09-23,Arrested,793
12535,22824,61052,2025-07-03,Arrested,1998
12536,11468,50332,2024-09-10,Arrested,911
12537,11088,21768,2025-06-22,Surrender,112
12538,47631,7904,2024-09-03,Arrested,34
12539,3696,13704,2024-04-25,Arrested,70
12540,49894,16249,2025-08-29,Arrested,78
12541,43232,27214,2026-06-30,Arrested,218
12542,46626,49631,2026-02-11,Arrested,867
12543,19485,34729,2023-04-12,Arrested,337
12544,3531,2921,2025-04-16,Arrested,11
12545,6963,58336,2025-02-05,Arrested,1649
12546,15284,16202,2025-03-30,Arrested,74
12547,4892,5758,2023-11-17,Surrender,26
12548,44010,54826,2024-07-27,Arrested,1262
12549,9396,10802,2024-06-07,Arrested,50
12550,29720,23967,2025-05-21,Arrested,120
12551,1082,16190,2026-01-07,Arrested,76
12552,37145,16263,2026-06-30,Arrested,73
12553,20776,42637,2024-04-06,Arrested,560
12554,18865,39819,2024-12-21,Surrender,458
12555,12034,46026,2024-01-20,Arrested,692
12556,8429,21746,2025-06-06,Surrender,105
12557,15996,35013,2026-06-30,Arrested,339
12558,40123,47913,2023-05-08,Arrested,786
12559,10400,3035,2025-07-14,Arrested,12
12560,24194,1657,2026-06-30,Arrested,8
12561,45917,21252,2024-01-21,Arrested,105
12562,45623,35816,2024-10-31,Arrested,360
12563,14206,28455,2026-04-12,Arrested,236
12564,33485,38301,2025-04-05,Arrested,413
12565,7720,60065,2023-08-16,Arrested,1849
12566,39641,13941,2024-12-30,Arrested,65
12567,6010,7605,2024-07-12,Arrested,38
12568,17452,46328,2025-01-17,Arrested,712
12569,7372,40150,2026-05-10,Arrested,470
12570,15937,35721,2024-07-20,Arrested,358
12571,18124,7130,2025-06-04,Arrested,27
12572,38526,47683,2024-03-07,Arrested,770
12573,17176,51658,2026-02-11,Surrender,1001
12574,35727,45938,2026-03-03,Arrested,691
12575,12361,28872,2026-06-16,Arrested,246
12576,369,13080,2023-05-29,Arrested,57
12577,47200,5131,2025-03-22,Arrested,24
12578,27468,39936,2026-06-30,Arrested,457
12579,29862,24624,2024-12-20,Arrested,152
12580,5266,27619,2025-12-19,Surrender,228
12581,41835,11368,2026-01-15,Arrested,49
12582,7093,42664,2025-07-24,Arrested,561
12583,37152,36607,2023-08-17,Arrested,373
12584,48483,58499,2025-01-29,Arrested,1663
12585,23662,23989,2026-04-21,Surrender,114
12586,46286,3302,2025-06-03,Arrested,15
12587,45398,21249,2023-04-28,Arrested,110
12588,8683,1137,2025-05-04,Surrender,8
12589,33050,3207,2025-07-05,Arrested,10
12590,7010,23244,2025-08-14,Arrested,114
12591,31264,29088,2023-12-20,Arrested,251
12592,28017,23079,2025-02-05,Arrested,113
12593,27280,18061,2023-09-26,Surrender,92
12594,41063,21616,2024-10-14,Surrender,111
12595,28107,35958,2026-06-11,Arrested,358
12596,13661,46428,2023-08-25,Arrested,713
12597,8433,10800,2024-10-22,Arrested,51
12598,25633,38059,2026-02-27,Arrested,407
12599,46277,38619,2025-10-31,Arrested,418
12600,375,9179,2025-01-06,Arrested,47
12601,40337,53505,2024-07-11,Arrested,1138
12602,39461,32378,2023-10-13,Arrested,304
12603,36949,59706,2025-12-14,Arrested,1803
12604,30264,32147,2026-05-08,Arrested,294
12605,30976,49530,2024-08-03,Surrender,863
12606,20798,29606,2023-04-08,Arrested,262
12607,3107,44463,2024-04-02,Arrested,631
12608,47309,58099,2026-05-19,Arrested,1610
12609,40550,36832,2025-08-06,Arrested,372
12610,10299,45424,2026-06-06,Arrested,664
12611,43000,51214,2023-09-30,Arrested,973
12612,1725,42747,2025-09-09,Arrested,564
12613,27834,50163,2026-02-17,Surrender,899
12614,33147,58201,2025-03-18,Surrender,1627
12615,21503,19897,2024-11-15,Arrested,101
12616,38703,20389,2025-09-25,Arrested,102
12617,26581,19385,2023-03-22,Arrested,91
12618,15073,24255,2024-12-23,Surrender,123
12619,12580,42776,2023-04-02,Surrender,566
12620,9076,3880,2025-07-06,Arrested,16
12621,48806,2889,2024-03-27,Arrested,13
12622,7911,53914,2023-12-13,Arrested,1170
12623,38861,42933,2023-11-05,Arrested,572
12624,21030,13485,2023-03-18,Arrested,70
12625,7938,32788,2023-12-19,Arrested,312
12626,18853,37701,2023-09-03,Arrested,394
12627,40980,9852,2025-09-27,Arrested,44
12628,3968,13225,2026-01-10,Arrested,58
12629,11037,54571,2024-12-09,Arrested,1237
12630,34707,50685,2025-04-28,Arrested,935
12631,25954,13847,2024-08-06,Arrested,71
12632,45822,13175,2023-08-31,Arrested,60
12633,12815,52754,2024-02-18,Arrested,1080
12634,11776,19828,2024-06-25,Surrender,102
12635,44206,38667,2026-06-26,Arrested,420
12636,47899,52465,2024-04-07,Arrested,1057
12637,21630,59766,2023-05-05,Arrested,1816
12638,368,55315,2023-08-08,Arrested,1318
12639,44106,28138,2025-02-09,Arrested,234
12640,30114,34956,2025-06-18,Arrested,341
12641,34978,51067,2026-05-09,Arrested,961
12642,37521,44569,2024-11-05,Arrested,635
12643,46248,47163,2026-03-07,Arrested,745
12644,29858,11290,2025-08-31,Surrender,51
12645,16991,7128,2025-02-22,Arrested,32
12646,25195,28430,2026-06-30,Arrested,236
12647,16766,41998,2023-09-20,Arrested,538
12648,47124,623,2023-11-24,Arrested,6
12649,4052,43693,2023-11-13,Arrested,601
12650,42984,27828,2023-12-13,Arrested,230
12651,12427,52598,2025-12-07,Arrested,1064
12652,25614,15949,2026-06-30,Arrested,75
12653,46077,40209,2023-12-23,Arrested,466
12654,39660,44377,2026-04-19,Arrested,622
12655,1513,58317,2023-08-04,Arrested,1640
12656,32731,11308,2025-07-19,Arrested,49
12657,40531,49047,2024-12-12,Arrested,842
12658,36303,32954,2024-04-19,Arrested,305
12659,22965,15684,2025-11-12,Arrested,78
12660,48911,31101,2026-04-27,Arrested,279
12661,41651,11026,2024-02-10,Arrested,56
12662,8798,3994,2023-10-21,Arrested,17
12663,3349,15549,2025-05-12,Arrested,76
12664,37287,28907,2026-06-30,Surrender,243
12665,23743,38182,2023-10-25,Arrested,411
12666,16882,5669,2023-03-27,Arrested,21
12667,9537,49571,2025-01-20,Arrested,872
12668,48242,47807,2024-10-30,Arrested,782
12669,32544,41056,2026-06-30,Arrested,503
12670,44946,35327,2024-12-20,Arrested,349
12671,40116,56108,2024-02-16,Arrested,1395
12672,32841,45353,2024-08-26,Arrested,668
12673,241,57552,2024-05-26,Surrender,1552
12674,16354,436,2023-12-26,Arrested,8
12675,37213,41090,2024-08-29,Arrested,497
12676,25384,38934,2025-01-28,Arrested,429
12677,47458,49899,2025-09-08,Arrested,886
12678,24087,48964,2026-04-12,Arrested,838
12679,47143,26475,2024-02-06,Arrested,212
12680,34450,14276,2025-05-25,Arrested,66
12681,44546,23185,2024-05-12,Arrested,116
